"","state","dates","cases","cluster"
"3394","Pennsylvania",2021-01-04,4634.20176349159,"6"
"3395","Pennsylvania",2021-01-11,3687.78632757769,"6"
"3396","Pennsylvania",2021-01-18,2824.63920254892,"6"
"3397","Pennsylvania",2021-01-25,3069.44491203672,"6"
"3398","Pennsylvania",2021-02-01,2127.48190925644,"6"
"3399","Pennsylvania",2021-02-08,1868.92833605778,"6"
"3400","Pennsylvania",2021-02-15,1458.52335914365,"6"
"3401","Pennsylvania",2021-02-22,1382.83199587189,"6"
"3402","Pennsylvania",2021-03-01,1368.2248906791,"6"
"3403","Pennsylvania",2021-03-08,1367.13131061119,"6"
"3404","Pennsylvania",2021-03-15,1603.11026669371,"6"
"3405","Pennsylvania",2021-03-22,1982.34821167242,"6"
"3406","Pennsylvania",2021-03-29,2345.18245563248,"6"
"3407","Pennsylvania",2021-04-05,2385.48869242115,"6"
"3408","Pennsylvania",2021-04-12,2661.53954670638,"6"
"3409","Pennsylvania",2021-04-19,2122.79513753683,"6"
"3410","Pennsylvania",2021-04-26,1764.56955243439,"6"
"3411","Pennsylvania",2021-05-03,1310.89004997583,"6"
"3412","Pennsylvania",2021-05-10,984.612625428752,"6"
"3413","Pennsylvania",2021-05-17,751.367619515999,"6"
"3414","Pennsylvania",2021-05-24,487.971048873734,"6"
"3415","Pennsylvania",2021-05-31,295.188505473642,"6"
"3416","Pennsylvania",2021-06-07,216.763192032113,"6"
"3417","Pennsylvania",2021-06-14,148.101986339779,"6"
"3418","Pennsylvania",2021-06-21,96.7037231480202,"6"
"3419","Pennsylvania",2021-06-28,98.1097546639042,"6"
"3420","Pennsylvania",2021-07-05,97.0161745959944,"6"
"3421","Pennsylvania",2021-07-12,157.944206950967,"6"
"3422","Pennsylvania",2021-07-19,291.907765269912,"6"
"3423","Pennsylvania",2021-07-26,496.172899383057,"6"
"3424","Pennsylvania",2021-08-02,722.856424888351,"6"
"3425","Pennsylvania",2021-08-09,1141.77570375978,"6"
"3426","Pennsylvania",2021-08-16,1338.85445456952,"6"
"3427","Pennsylvania",2021-08-23,1719.34220534012,"6"
"3428","Pennsylvania",2021-08-30,1940.24537905789,"6"
"3429","Pennsylvania",2021-09-06,2188.40994161142,"6"
"3430","Pennsylvania",2021-09-13,2566.7105322462,"6"
"3431","Pennsylvania",2021-09-20,2480.31770688133,"6"
"3432","Pennsylvania",2021-09-27,2563.82035635244,"6"
"3433","Rhode Island",2020-01-27,0,"6"
"3434","Rhode Island",2020-02-03,0,"6"
"3435","Rhode Island",2020-02-10,0,"6"
"3436","Rhode Island",2020-02-17,0,"6"
"3437","Rhode Island",2020-02-24,0.943965277181244,"6"
"3438","Rhode Island",2020-03-02,1.88793055436249,"6"
"3439","Rhode Island",2020-03-09,16.0474097120812,"6"
"3440","Rhode Island",2020-03-16,59.4698124624184,"6"
"3441","Rhode Island",2020-03-23,199.176673485243,"6"
"3442","Rhode Island",2020-03-30,592.810194069821,"6"
"3443","Rhode Island",2020-04-06,1645.33147812691,"6"
"3444","Rhode Island",2020-04-13,1926.63313072692,"6"
"3445","Rhode Island",2020-04-20,2579.85710253634,"6"
"3446","Rhode Island",2020-04-27,1923.80123489538,"6"
"3447","Rhode Island",2020-05-04,1696.3056030947,"6"
"3448","Rhode Island",2020-05-11,1321.55138805374,"6"
"3449","Rhode Island",2020-05-18,1313.05570055911,"6"
"3450","Rhode Island",2020-05-25,814.642034207414,"6"
"3451","Rhode Island",2020-06-01,484.254187193978,"6"
"3452","Rhode Island",2020-06-08,477.64643025371,"6"
"3453","Rhode Island",2020-06-15,368.146458100685,"6"
"3454","Rhode Island",2020-06-22,305.844749806723,"6"
"3455","Rhode Island",2020-06-29,311.508541469811,"6"
"3456","Rhode Island",2020-07-06,303.012853975179,"6"
"3457","Rhode Island",2020-07-13,454.047298324178,"6"
"3458","Rhode Island",2020-07-20,406.849034465116,"6"
"3459","Rhode Island",2020-07-27,753.284291190633,"6"
"3460","Rhode Island",2020-08-03,675.879138461771,"6"
"3461","Rhode Island",2020-08-10,563.547270477203,"6"
"3462","Rhode Island",2020-08-17,648.504145423515,"6"
"3463","Rhode Island",2020-08-24,623.961048216803,"6"
"3464","Rhode Island",2020-08-31,528.620555221497,"6"
"3465","Rhode Island",2020-09-07,624.905013493984,"6"
"3466","Rhode Island",2020-09-14,674.93517318459,"6"
"3467","Rhode Island",2020-09-21,529.564520498678,"6"
"3468","Rhode Island",2020-09-28,844.848923077213,"6"
"3469","Rhode Island",2020-10-05,1149.74970760676,"6"
"3470","Rhode Island",2020-10-12,1318.7194922222,"6"
"3471","Rhode Island",2020-10-19,2291.00372771888,"6"
"3472","Rhode Island",2020-10-26,2601.56830391151,"6"
"3473","Rhode Island",2020-11-02,3309.54226179744,"6"
"3474","Rhode Island",2020-11-09,4860.47721220623,"6"
"3475","Rhode Island",2020-11-16,6109.34327391701,"6"
"3476","Rhode Island",2020-11-23,5619.42529505995,"6"
"3477","Rhode Island",2020-11-30,7724.46786317412,"6"
"3478","Rhode Island",2020-12-07,8194.56257121038,"6"
"3479","Rhode Island",2020-12-14,6602.09314860562,"6"
"3480","Rhode Island",2020-12-21,4015.62828912901,"6"
"3481","Rhode Island",2020-12-28,5553.34772565726,"6"
"3482","Rhode Island",2021-01-04,9123.42440395672,"6"
"3483","Rhode Island",2021-01-11,6446.33887787071,"6"
"3484","Rhode Island",2021-01-18,4995.46424684314,"6"
"3485","Rhode Island",2021-01-25,4439.46869858339,"6"
"3486","Rhode Island",2021-02-01,3259.51210210684,"6"
"3487","Rhode Island",2021-02-08,2765.81826214105,"6"
"3488","Rhode Island",2021-02-15,2193.77530416921,"6"
"3489","Rhode Island",2021-02-22,2338.20199157794,"6"
"3490","Rhode Island",2021-03-01,2358.96922767593,"6"
"3491","Rhode Island",2021-03-08,2247.58132496854,"6"
"3492","Rhode Island",2021-03-15,2394.83990820882,"6"
"3493","Rhode Island",2021-03-22,2582.68899836788,"6"
"3494","Rhode Island",2021-03-29,2341.03388740949,"6"
"3495","Rhode Island",2021-04-05,2682.7493177491,"6"
"3496","Rhode Island",2021-04-12,2880.98202595716,"6"
"3497","Rhode Island",2021-04-19,2053.12447786921,"6"
"3498","Rhode Island",2021-04-26,1757.66334611148,"6"
"3499","Rhode Island",2021-05-03,1313.05570055911,"6"
"3500","Rhode Island",2021-05-10,762.723943962445,"6"
"3501","Rhode Island",2021-05-17,824.081686979226,"6"
"3502","Rhode Island",2021-05-24,457.823159432903,"6"
"3503","Rhode Island",2021-05-31,235.04735401813,"6"
"3504","Rhode Island",2021-06-07,208.616326257055,"6"
"3505","Rhode Island",2021-06-14,160.474097120812,"6"
"3506","Rhode Island",2021-06-21,123.659451310743,"6"
"3507","Rhode Island",2021-06-28,121.771520756381,"6"
"3508","Rhode Island",2021-07-05,81.181013837587,"6"
"3509","Rhode Island",2021-07-12,228.439597077861,"6"
"3510","Rhode Island",2021-07-19,449.327471938272,"6"
"3511","Rhode Island",2021-07-26,842.01702724567,"6"
"3512","Rhode Island",2021-08-02,1402.73240189133,"6"
"3513","Rhode Island",2021-08-09,1665.15474894771,"6"
"3514","Rhode Island",2021-08-16,2002.15035290142,"6"
"3515","Rhode Island",2021-08-23,1879.43486686786,"6"
"3516","Rhode Island",2021-08-30,1926.63313072692,"6"
"3517","Rhode Island",2021-09-06,1988.93483902088,"6"
"3518","Rhode Island",2021-09-13,2454.30972067124,"6"
"3519","Rhode Island",2021-09-20,2124.86583893498,"6"
"3520","Rhode Island",2021-09-27,1905.86589462893,"6"
"3521","South Carolina",2020-01-27,0,"4"
"3522","South Carolina",2020-02-03,0,"4"
"3523","South Carolina",2020-02-10,0,"4"
"3524","South Carolina",2020-02-17,0,"4"
"3525","South Carolina",2020-02-24,0,"4"
"3526","South Carolina",2020-03-02,0.388446513051609,"4"
"3527","South Carolina",2020-03-09,3.30179536093867,"4"
"3528","South Carolina",2020-03-16,34.3775164050674,"4"
"3529","South Carolina",2020-03-23,112.261042271915,"4"
"3530","South Carolina",2020-03-30,247.634652070401,"4"
"3531","South Carolina",2020-04-06,246.857759044297,"4"
"3532","South Carolina",2020-04-13,205.293982147775,"4"
"3533","South Carolina",2020-04-20,217.724270565427,"4"
"3534","South Carolina",2020-04-27,219.083833361107,"4"
"3535","South Carolina",2020-05-04,199.467284452001,"4"
"3536","South Carolina",2020-05-11,225.88164733951,"4"
"3537","South Carolina",2020-05-18,248.60576835303,"4"
"3538","South Carolina",2020-05-25,342.804047768045,"4"
"3539","South Carolina",2020-06-01,474.098969179488,"4"
"3540","South Carolina",2020-06-08,872.645091570439,"4"
"3541","South Carolina",2020-06-15,1139.31362278037,"4"
"3542","South Carolina",2020-06-22,1681.77917825694,"4"
"3543","South Carolina",2020-06-29,2238.81147797295,"4"
"3544","South Carolina",2020-07-06,2292.02865026102,"4"
"3545","South Carolina",2020-07-13,2590.54979554118,"4"
"3546","South Carolina",2020-07-20,2177.82537542384,"4"
"3547","South Carolina",2020-07-27,2056.63006335174,"4"
"3548","South Carolina",2020-08-03,1679.44849917863,"4"
"3549","South Carolina",2020-08-10,1177.38138105943,"4"
"3550","South Carolina",2020-08-17,1066.47990158319,"4"
"3551","South Carolina",2020-08-24,1230.5985533475,"4"
"3552","South Carolina",2020-08-31,1287.31174425303,"4"
"3553","South Carolina",2020-09-07,1342.47114910636,"4"
"3554","South Carolina",2020-09-14,1135.0407111368,"4"
"3555","South Carolina",2020-09-21,1588.55201512455,"4"
"3556","South Carolina",2020-09-28,1106.10144591446,"4"
"3557","South Carolina",2020-10-05,1131.15624600628,"4"
"3558","South Carolina",2020-10-12,1278.7659209659,"4"
"3559","South Carolina",2020-10-19,1298.96513964458,"4"
"3560","South Carolina",2020-10-26,1426.56981918203,"4"
"3561","South Carolina",2020-11-02,1488.72126127029,"4"
"3562","South Carolina",2020-11-09,1907.07815582687,"4"
"3563","South Carolina",2020-11-16,2095.28049140038,"4"
"3564","South Carolina",2020-11-23,1909.99150467476,"4"
"3565","South Carolina",2020-11-30,3101.74540671709,"4"
"3566","South Carolina",2020-12-07,3905.24701896435,"4"
"3567","South Carolina",2020-12-14,4117.53303834705,"4"
"3568","South Carolina",2020-12-21,4423.04622086214,"4"
"3569","South Carolina",2020-12-28,4950.75080884275,"4"
"3570","South Carolina",2021-01-04,6381.39931641183,"4"
"3571","South Carolina",2021-01-11,6537.36059140205,"4"
"3572","South Carolina",2021-01-18,5854.08317494427,"4"
"3573","South Carolina",2021-01-25,4867.42903179318,"4"
"3574","South Carolina",2021-02-01,4464.60999775866,"4"
"3575","South Carolina",2021-02-08,4063.15052651983,"4"
"3576","South Carolina",2021-02-15,3273.82721199896,"4"
"3577","South Carolina",2021-02-22,2461.58555320804,"4"
"3578","South Carolina",2021-03-01,1756.16668550632,"4"
"3579","South Carolina",2021-03-08,1467.55092630898,"4"
"3580","South Carolina",2021-03-15,1585.05599650709,"4"
"3581","South Carolina",2021-03-22,1479.39854495705,"4"
"3582","South Carolina",2021-03-29,1179.90628339426,"4"
"3583","South Carolina",2021-04-05,1440.55389365189,"4"
"3584","South Carolina",2021-04-12,1279.542813992,"4"
"3585","South Carolina",2021-04-19,1108.23790173624,"4"
"3586","South Carolina",2021-04-26,1027.05258050845,"4"
"3587","South Carolina",2021-05-03,824.283500695513,"4"
"3588","South Carolina",2021-05-10,791.653993599178,"4"
"3589","South Carolina",2021-05-17,463.805136583621,"4"
"3590","South Carolina",2021-05-24,410.005294525973,"4"
"3591","South Carolina",2021-05-31,201.603740273785,"4"
"3592","South Carolina",2021-06-07,145.084772624776,"4"
"3593","South Carolina",2021-06-14,110.901479476234,"4"
"3594","South Carolina",2021-06-21,135.17938654196,"4"
"3595","South Carolina",2021-06-28,216.947377539323,"4"
"3596","South Carolina",2021-07-05,321.827936063258,"4"
"3597","South Carolina",2021-07-12,560.334095076945,"4"
"3598","South Carolina",2021-07-19,976.942980324796,"4"
"3599","South Carolina",2021-07-26,2003.41289106367,"4"
"3600","South Carolina",2021-08-02,3333.25952849585,"4"
"3601","South Carolina",2021-08-09,4273.49431333727,"4"
"3602","South Carolina",2021-08-16,4922.78265990304,"4"
"3603","South Carolina",2021-08-23,6332.84350228038,"4"
"3604","South Carolina",2021-08-30,7402.43097596798,"4"
"3605","South Carolina",2021-09-06,6151.82742719833,"4"
"3606","South Carolina",2021-09-13,6827.33591339507,"4"
"3607","South Carolina",2021-09-20,4349.82405315191,"4"
"3608","South Carolina",2021-09-27,3645.37630173282,"4"
"3609","South Dakota",2020-01-27,0,"2"
"3610","South Dakota",2020-02-03,0,"2"
"3611","South Dakota",2020-02-10,0,"2"
"3612","South Dakota",2020-02-17,0,"2"
"3613","South Dakota",2020-02-24,0,"2"
"3614","South Dakota",2020-03-02,0,"2"
"3615","South Dakota",2020-03-09,9.04303240005471,"2"
"3616","South Dakota",2020-03-16,14.6949276500889,"2"
"3617","South Dakota",2020-03-23,77.9961544504719,"2"
"3618","South Dakota",2020-03-30,169.556857501026,"2"
"3619","South Dakota",2020-04-06,553.885734503351,"2"
"3620","South Dakota",2020-04-13,1022.99304025619,"2"
"3621","South Dakota",2020-04-20,652.228711853946,"2"
"3622","South Dakota",2020-04-27,473.628821952865,"2"
"3623","South Dakota",2020-05-04,1001.51583830606,"2"
"3624","South Dakota",2020-05-11,531.278153503214,"2"
"3625","South Dakota",2020-05-18,651.098332803939,"2"
"3626","South Dakota",2020-05-25,486.062991502941,"2"
"3627","South Dakota",2020-06-01,503.018677253043,"2"
"3628","South Dakota",2020-06-08,519.974363003146,"2"
"3629","South Dakota",2020-06-15,451.021240952729,"2"
"3630","South Dakota",2020-06-22,434.065555202626,"2"
"3631","South Dakota",2020-06-29,431.804797102612,"2"
"3632","South Dakota",2020-07-06,492.845265802982,"2"
"3633","South Dakota",2020-07-13,460.064273352783,"2"
"3634","South Dakota",2020-07-20,552.755355453344,"2"
"3635","South Dakota",2020-07-27,633.01226800383,"2"
"3636","South Dakota",2020-08-03,734.746382504445,"2"
"3637","South Dakota",2020-08-10,756.223584454575,"2"
"3638","South Dakota",2020-08-17,1132.63980810685,"2"
"3639","South Dakota",2020-08-24,2312.75553631399,"2"
"3640","South Dakota",2020-08-31,2019.98736236222,"2"
"3641","South Dakota",2020-09-07,1728.34956746046,"2"
"3642","South Dakota",2020-09-14,2326.32008491407,"2"
"3643","South Dakota",2020-09-21,3215.92839726946,"2"
"3644","South Dakota",2020-09-28,3252.10052686968,"2"
"3645","South Dakota",2020-10-05,4686.55154132835,"2"
"3646","South Dakota",2020-10-12,5318.43343028218,"2"
"3647","South Dakota",2020-10-19,6707.66928274058,"2"
"3648","South Dakota",2020-10-26,9179.80826510554,"2"
"3649","South Dakota",2020-11-02,9133.46272405526,"2"
"3650","South Dakota",2020-11-09,11277.7917819182,"2"
"3651","South Dakota",2020-11-16,8685.83262025255,"2"
"3652","South Dakota",2020-11-23,7726.14080679674,"2"
"3653","South Dakota",2020-11-30,6885.13879359166,"2"
"3654","South Dakota",2020-12-07,5705.02306538452,"2"
"3655","South Dakota",2020-12-14,4169.96831547523,"2"
"3656","South Dakota",2020-12-21,3010.19941016821,"2"
"3657","South Dakota",2020-12-28,3551.65097512149,"2"
"3658","South Dakota",2021-01-04,3149.23603331905,"2"
"3659","South Dakota",2021-01-11,2516.22376531522,"2"
"3660","South Dakota",2021-01-18,1813.12799621097,"2"
"3661","South Dakota",2021-01-25,1245.67771310754,"2"
"3662","South Dakota",2021-02-01,1106.6410899567,"2"
"3663","South Dakota",2021-02-08,1227.59164830743,"2"
"3664","South Dakota",2021-02-15,1117.94488045676,"2"
"3665","South Dakota",2021-02-22,1269.41567315768,"2"
"3666","South Dakota",2021-03-01,1313.50045610795,"2"
"3667","South Dakota",2021-03-08,1168.81193770707,"2"
"3668","South Dakota",2021-03-15,1406.19153820851,"2"
"3669","South Dakota",2021-03-22,1556.53195185942,"2"
"3670","South Dakota",2021-03-29,1262.63339885764,"2"
"3671","South Dakota",2021-04-05,1519.22944320919,"2"
"3672","South Dakota",2021-04-12,1527.14209655924,"2"
"3673","South Dakota",2021-04-19,1051.25251650636,"2"
"3674","South Dakota",2021-04-26,761.875479704609,"2"
"3675","South Dakota",2021-05-03,647.707195653919,"2"
"3676","South Dakota",2021-05-10,464.585789552811,"2"
"3677","South Dakota",2021-05-17,301.811206351826,"2"
"3678","South Dakota",2021-05-24,283.725141551717,"2"
"3679","South Dakota",2021-05-31,111.907525950677,"2"
"3680","South Dakota",2021-06-07,111.907525950677,"2"
"3681","South Dakota",2021-06-14,37.3025086502257,"2"
"3682","South Dakota",2021-06-21,116.429042150704,"2"
"3683","South Dakota",2021-06-28,108.516388800657,"2"
"3684","South Dakota",2021-07-05,67.8227430004103,"2"
"3685","South Dakota",2021-07-12,126.602453600766,"2"
"3686","South Dakota",2021-07-19,221.55429380134,"2"
"3687","South Dakota",2021-07-26,299.550448251812,"2"
"3688","South Dakota",2021-08-02,422.761764702558,"2"
"3689","South Dakota",2021-08-09,1299.93590750786,"2"
"3690","South Dakota",2021-08-16,1749.82676941059,"2"
"3691","South Dakota",2021-08-23,2802.20966496695,"2"
"3692","South Dakota",2021-08-30,3480.43709497106,"2"
"3693","South Dakota",2021-09-06,3297.31568886995,"2"
"3694","South Dakota",2021-09-13,3599.12689522178,"2"
"3695","South Dakota",2021-09-20,3214.79801821945,"2"
"3696","South Dakota",2021-09-27,3022.63357971829,"2"
"3697","Tennessee",2020-01-27,0,"4"
"3698","Tennessee",2020-02-03,0,"4"
"3699","Tennessee",2020-02-10,0,"4"
"3700","Tennessee",2020-02-17,0,"4"
"3701","Tennessee",2020-02-24,0,"4"
"3702","Tennessee",2020-03-02,0.439291779650072,"4"
"3703","Tennessee",2020-03-09,4.24648720328403,"4"
"3704","Tennessee",2020-03-16,52.8614441512253,"4"
"3705","Tennessee",2020-03-23,194.313397198548,"4"
"3706","Tennessee",2020-03-30,280.121724823529,"4"
"3707","Tennessee",2020-04-06,274.557362281295,"4"
"3708","Tennessee",2020-04-13,228.724586604471,"4"
"3709","Tennessee",2020-04-20,380.280250583746,"4"
"3710","Tennessee",2020-04-27,513.971382190584,"4"
"3711","Tennessee",2020-05-04,264.746512535777,"4"
"3712","Tennessee",2020-05-11,347.626228296424,"4"
"3713","Tennessee",2020-05-18,402.976992532333,"4"
"3714","Tennessee",2020-05-25,359.487106346975,"4"
"3715","Tennessee",2020-06-01,575.032939561944,"4"
"3716","Tennessee",2020-06-08,563.757783884259,"4"
"3717","Tennessee",2020-06-15,696.863193118231,"4"
"3718","Tennessee",2020-06-22,742.403107608621,"4"
"3719","Tennessee",2020-06-29,1631.8225308068,"4"
"3720","Tennessee",2020-07-06,1558.60723419846,"4"
"3721","Tennessee",2020-07-13,2365.58623341564,"4"
"3722","Tennessee",2020-07-20,2316.67841528126,"4"
"3723","Tennessee",2020-07-27,2297.64243816309,"4"
"3724","Tennessee",2020-08-03,1916.0443122404,"4"
"3725","Tennessee",2020-08-10,1610.15080301073,"4"
"3726","Tennessee",2020-08-17,1497.83853801353,"4"
"3727","Tennessee",2020-08-24,1343.93998454279,"4"
"3728","Tennessee",2020-08-31,1612.34726190898,"4"
"3729","Tennessee",2020-09-07,1127.22270658208,"4"
"3730","Tennessee",2020-09-14,1711.77363470311,"4"
"3731","Tennessee",2020-09-21,1388.30845428744,"4"
"3732","Tennessee",2020-09-28,1202.92732327511,"4"
"3733","Tennessee",2020-10-05,1977.83802257784,"4"
"3734","Tennessee",2020-10-12,2053.98193105052,"4"
"3735","Tennessee",2020-10-19,2759.1916679821,"4"
"3736","Tennessee",2020-10-26,2026.45297952578,"4"
"3737","Tennessee",2020-11-02,2990.84486645091,"4"
"3738","Tennessee",2020-11-09,4259.08023430066,"4"
"3739","Tennessee",2020-11-16,4325.41329302782,"4"
"3740","Tennessee",2020-11-23,3813.34550854906,"4"
"3741","Tennessee",2020-11-30,4989.76889445195,"4"
"3742","Tennessee",2020-12-07,7864.93359226167,"4"
"3743","Tennessee",2020-12-14,9573.92504569367,"4"
"3744","Tennessee",2020-12-21,6500.49332466855,"4"
"3745","Tennessee",2020-12-28,6474.72154026241,"4"
"3746","Tennessee",2021-01-04,6673.13499407102,"4"
"3747","Tennessee",2021-01-11,4605.53501785135,"4"
"3748","Tennessee",2021-01-18,3425.89015889769,"4"
"3749","Tennessee",2021-01-25,2803.26727654032,"4"
"3750","Tennessee",2021-02-01,2451.10169985418,"4"
"3751","Tennessee",2021-02-08,1876.94734385154,"4"
"3752","Tennessee",2021-02-15,1130.29774903963,"4"
"3753","Tennessee",2021-02-22,1444.83066326909,"4"
"3754","Tennessee",2021-03-01,1241.73143047754,"4"
"3755","Tennessee",2021-03-08,903.183898960548,"4"
"3756","Tennessee",2021-03-15,1313.3359905605,"4"
"3757","Tennessee",2021-03-22,1196.48437717358,"4"
"3758","Tennessee",2021-03-29,998.949506924263,"4"
"3759","Tennessee",2021-04-05,1240.41355513859,"4"
"3760","Tennessee",2021-04-12,1229.87055242698,"4"
"3761","Tennessee",2021-04-19,1547.03921733434,"4"
"3762","Tennessee",2021-04-26,934.373615315703,"4"
"3763","Tennessee",2021-05-03,792.335939895513,"4"
"3764","Tennessee",2021-05-10,617.058519815134,"4"
"3765","Tennessee",2021-05-17,443.538266853356,"4"
"3766","Tennessee",2021-05-24,339.279684483072,"4"
"3767","Tennessee",2021-05-31,210.713623638818,"4"
"3768","Tennessee",2021-06-07,182.30608855478,"4"
"3769","Tennessee",2021-06-14,137.937618810123,"4"
"3770","Tennessee",2021-06-21,104.112151777067,"4"
"3771","Tennessee",2021-06-28,97.962066861966,"4"
"3772","Tennessee",2021-07-05,343.37974109314,"4"
"3773","Tennessee",2021-07-12,575.911523121244,"4"
"3774","Tennessee",2021-07-19,1040.24293421137,"4"
"3775","Tennessee",2021-07-26,1869.18652241106,"4"
"3776","Tennessee",2021-08-02,3010.02727416229,"4"
"3777","Tennessee",2021-08-09,3975.73703642637,"4"
"3778","Tennessee",2021-08-16,5266.96200741115,"4"
"3779","Tennessee",2021-08-23,6493.9039479738,"4"
"3780","Tennessee",2021-08-30,7255.19660210737,"4"
"3781","Tennessee",2021-09-06,7846.92262929602,"4"
"3782","Tennessee",2021-09-13,7827.4473603982,"4"
"3783","Tennessee",2021-09-20,4597.92062700409,"4"
"3784","Tennessee",2021-09-27,3258.3735602578,"4"
"3785","Texas",2020-01-27,0,"4"
"3786","Texas",2020-02-03,0,"4"
"3787","Texas",2020-02-10,0,"4"
"3788","Texas",2020-02-17,0,"4"
"3789","Texas",2020-02-24,0,"4"
"3790","Texas",2020-03-02,0.379364227629435,"4"
"3791","Texas",2020-03-09,1.82784582403273,"4"
"3792","Texas",2020-03-16,19.9683534361312,"4"
"3793","Texas",2020-03-23,74.1139750159686,"4"
"3794","Texas",2020-03-30,153.504561561692,"4"
"3795","Texas",2020-04-06,225.445814183056,"4"
"3796","Texas",2020-04-13,189.751089128832,"4"
"3797","Texas",2020-04-20,198.95929356311,"4"
"3798","Texas",2020-04-27,243.896710708669,"4"
"3799","Texas",2020-05-04,265.003156827689,"4"
"3800","Texas",2020-05-11,304.284598215864,"4"
"3801","Texas",2020-05-18,252.82901388649,"4"
"3802","Texas",2020-05-25,302.905091933575,"4"
"3803","Texas",2020-06-01,377.743307747745,"4"
"3804","Texas",2020-06-08,451.16752962257,"4"
"3805","Texas",2020-06-15,839.188159173367,"4"
"3806","Texas",2020-06-22,1308.22029515158,"4"
"3807","Texas",2020-06-29,1649.23424813338,"4"
"3808","Texas",2020-07-06,2230.83409674636,"4"
"3809","Texas",2020-07-13,2486.66353679683,"4"
"3810","Texas",2020-07-20,2035.28908123192,"4"
"3811","Texas",2020-07-27,1907.4433365208,"4"
"3812","Texas",2020-08-03,1998.62870178009,"4"
"3813","Texas",2020-08-10,1812.49881664227,"4"
"3814","Texas",2020-08-17,1320.46341340689,"4"
"3815","Texas",2020-08-24,1175.78769205185,"4"
"3816","Texas",2020-08-31,1001.72848688405,"4"
"3817","Texas",2020-09-07,836.498121922903,"4"
"3818","Texas",2020-09-14,1088.46494438296,"4"
"3819","Texas",2020-09-21,1630.4384750372,"4"
"3820","Texas",2020-09-28,1052.45983041522,"4"
"3821","Texas",2020-10-05,1057.94336788732,"4"
"3822","Texas",2020-10-12,1241.38321577468,"4"
"3823","Texas",2020-10-19,1342.9493658082,"4"
"3824","Texas",2020-10-26,2572.29638926991,"4"
"3825","Texas",2020-11-02,2184.17229674794,"4"
"3826","Texas",2020-11-09,2632.40837552065,"4"
"3827","Texas",2020-11-16,2984.97569361662,"4"
"3828","Texas",2020-11-23,2738.56138394277,"4"
"3829","Texas",2020-11-30,3649.6907957375,"4"
"3830","Texas",2020-12-07,3310.98751577853,"4"
"3831","Texas",2020-12-14,3855.61659602617,"4"
"3832","Texas",2020-12-21,3594.61400741712,"4"
"3833","Texas",2020-12-28,4058.92133437849,"4"
"3834","Texas",2021-01-04,5218.08597572876,"4"
"3835","Texas",2021-01-11,5480.84743484773,"4"
"3836","Texas",2021-01-18,4252.67299172596,"4"
"3837","Texas",2021-01-25,4342.78923961648,"4"
"3838","Texas",2021-02-01,4087.3736514507,"4"
"3839","Texas",2021-02-08,2554.46627057133,"4"
"3840","Texas",2021-02-15,1094.29335842563,"4"
"3841","Texas",2021-02-22,1805.53230991671,"4"
"3842","Texas",2021-03-01,1467.27736949948,"4"
"3843","Texas",2021-03-08,1100.29421075359,"4"
"3844","Texas",2021-03-15,936.477839731788,"4"
"3845","Texas",2021-03-22,969.758428792007,"4"
"3846","Texas",2021-03-29,672.164436045244,"4"
"3847","Texas",2021-04-05,853.638487480343,"4"
"3848","Texas",2021-04-12,813.839731236309,"4"
"3849","Texas",2021-04-19,807.700928280124,"4"
"3850","Texas",2021-04-26,797.182192877671,"4"
"3851","Texas",2021-05-03,599.878306853308,"4"
"3852","Texas",2021-05-10,501.657459554341,"4"
"3853","Texas",2021-05-17,425.543200429054,"4"
"3854","Texas",2021-05-24,408.540785499844,"4"
"3855","Texas",2021-05-31,334.49578579799,"4"
"3856","Texas",2021-06-07,497.967280249219,"4"
"3857","Texas",2021-06-14,285.764726376136,"4"
"3858","Texas",2021-06-21,301.077246109542,"4"
"3859","Texas",2021-06-28,355.050429404094,"4"
"3860","Texas",2021-07-05,435.820522232106,"4"
"3861","Texas",2021-07-12,830.773170851405,"4"
"3862","Texas",2021-07-19,1245.10788273686,"4"
"3863","Texas",2021-07-26,2230.35126954756,"4"
"3864","Texas",2021-08-02,3305.02115110763,"4"
"3865","Texas",2021-08-09,3499.94538879505,"4"
"3866","Texas",2021-08-16,4236.25686696673,"4"
"3867","Texas",2021-08-23,3717.80391842552,"4"
"3868","Texas",2021-08-30,4606.86122970363,"4"
"3869","Texas",2021-09-06,4146.17510673326,"4"
"3870","Texas",2021-09-13,3817.47324732089,"4"
"3871","Texas",2021-09-20,2903.30892170512,"4"
"3872","Texas",2021-09-27,2260.6314324438,"4"
"3873","Utah",2020-01-27,0,"1"
"3874","Utah",2020-02-03,0,"1"
"3875","Utah",2020-02-10,0,"1"
"3876","Utah",2020-02-17,0,"1"
"3877","Utah",2020-02-24,0,"1"
"3878","Utah",2020-03-02,0.311919245355055,"1"
"3879","Utah",2020-03-09,5.30262717103593,"1"
"3880","Utah",2020-03-16,44.9163713311279,"1"
"3881","Utah",2020-03-23,174.05093890812,"1"
"3882","Utah",2020-03-30,274.800855157803,"1"
"3883","Utah",2020-04-06,218.967310239248,"1"
"3884","Utah",2020-04-13,238.930141941972,"1"
"3885","Utah",2020-04-20,328.762884604228,"1"
"3886","Utah",2020-04-27,328.139046113517,"1"
"3887","Utah",2020-05-04,335.625108002039,"1"
"3888","Utah",2020-05-11,307.864295165439,"1"
